"2024-07-10T13:35:57","2024-07-10T13:36:00","data/camera_data/Clive/09_07 CFalls Infrared/CFPM01","CFPM01"
"2024-07-10T13:36:50","2024-07-10T13:36:48","data/camera_data/Clive/09_07 CFalls Infrared/CFPM02","CFPM02"
"2024-07-10T13:37:51","2024-07-10T13:37:54","data/camera_data/Clive/09_07 CFalls Infrared/CFPM03","CFPM03"
"2024-07-10T13:38:32","2024-07-10T13:38:32","data/camera_data/Clive/09_07 CFalls Infrared/CFPM04","CFPM04"
"2024-07-10T13:39:21","2024-07-10T13:39:24","data/camera_data/Clive/09_07 CFalls Infrared/CFPM05","CFPM05"
"2024-07-10T13:40:05","2024-07-10T13:40:07","data/camera_data/Clive/09_07 CFalls Infrared/CFPM06","CFPM06"
"2024-07-10T13:40:48","2024-07-10T13:40:51","data/camera_data/Clive/09_07 CFalls Infrared/CFPM07","CFPM07"
"2024-07-10T13:41:45","2024-07-10T13:41:59","data/camera_data/Clive/09_07 CFalls Infrared/CFPM08","CFPM08"
"2024-07-10T13:42:26","2024-07-10T13:42:25","data/camera_data/Clive/09_07 CFalls Infrared/CFPM09","CFPM09"
"2024-07-10T13:43:10","2024-07-10T13:43:07","data/camera_data/Clive/09_07 CFalls Infrared/CFPM10","CFPM10"
"2024-07-10T13:43:53","2024-07-10T13:43:53","data/camera_data/Clive/09_07 CFalls Infrared/CFPM11","CFPM11"
"2024-07-10T13:44:44","2024-07-10T13:44:45","data/camera_data/Clive/09_07 CFalls Infrared/CFPM12","CFPM12"
"2024-07-10T13:45:36","2024-07-10T13:45:37","data/camera_data/Clive/09_07 CFalls Infrared/CFPM13","CFPM13"
"2024-07-10T13:46:27","2024-07-10T13:46:19","data/camera_data/Clive/09_07 CFalls Infrared/CFPM14","CFPM14"
"2024-07-10T13:47:21","2024-07-10T13:47:19","data/camera_data/Clive/09_07 CFalls Infrared/CFPM15","CFPM15"
"2024-07-10T13:48:27","2024-07-10T13:48:26","data/camera_data/Clive/09_07 CFalls Infrared/CFPM16","CFPM16"
"2024-07-10T13:49:07","2024-07-10T13:49:11","data/camera_data/Clive/09_07 CFalls Infrared/CFPM17","CFPM17"
"2024-07-10T13:49:51","2024-07-10T13:49:58","data/camera_data/Clive/09_07 CFalls Infrared/CFPM18","CFPM18"
"2024-07-10T13:50:39","2024-07-10T13:50:41","data/camera_data/Clive/09_07 CFalls Infrared/CFPM19","CFPM19"
"2024-07-10T13:51:23","2024-07-10T13:51:21","data/camera_data/Clive/09_07 CFalls Infrared/CFPM20","CFPM20"
"2024-07-10T13:52:08","2024-07-10T13:52:08","data/camera_data/Clive/09_07 CFalls Infrared/CFPM21","CFPM21"
"2024-07-10T13:52:57","2024-07-10T13:52:54","data/camera_data/Clive/09_07 CFalls Infrared/CFPM22","CFPM22"
"2024-07-10T13:53:47","2024-07-10T13:53:40","data/camera_data/Clive/09_07 CFalls Infrared/CFPM23","CFPM23"
"2024-07-10T13:54:29","2024-07-10T13:54:30","data/camera_data/Clive/09_07 CFalls Infrared/CFPM24","CFPM24"
"2024-07-10T13:55:17","2024-07-10T13:55:19","data/camera_data/Clive/09_07 CFalls Infrared/CFPM25","CFPM25"
"2024-07-10T13:56:00","2024-07-10T13:56:06","data/camera_data/Clive/09_07 CFalls Infrared/CFPM26","CFPM26"
"2024-07-10T13:56:49","2024-07-10T13:56:52","data/camera_data/Clive/09_07 CFalls Infrared/CFPM27","CFPM27"
"2024-07-10T13:57:40","2024-07-10T13:57:33","data/camera_data/Clive/09_07 CFalls Infrared/CFPM28","CFPM28"
"2024-07-10T14:01:47","2024-07-10T14:01:47","data/camera_data/Clive/09_07 CFalls Infrared/CFPM29","CFPM29"
"2024-07-10T14:02:43","2024-07-10T14:02:43","data/camera_data/Clive/09_07 CFalls Infrared/CFPM30","CFPM30"
"2024-07-10T14:03:33","2024-07-10T14:03:25","data/camera_data/Clive/09_07 CFalls Infrared/CFPM31","CFPM31"
"2024-07-10T14:04:21","2024-07-10T14:04:18","data/camera_data/Clive/09_07 CFalls Infrared/CFPM32","CFPM32"
"2024-07-10T14:05:06","2024-07-10T14:05:09","data/camera_data/Clive/09_07 CFalls Infrared/CFPM33","CFPM33"
"2024-07-10T14:05:51","2024-07-10T14:05:48","data/camera_data/Clive/09_07 CFalls Infrared/CFPM34","CFPM34"
"2024-07-10T14:06:45","2024-07-10T14:06:41","data/camera_data/Clive/09_07 CFalls Infrared/CFPM35","CFPM35"
"2024-07-10T14:07:26","2024-07-10T14:07:27","data/camera_data/Clive/09_07 CFalls Infrared/CFPM36","CFPM36"
"2024-07-10T14:24:36","2024-07-10T14:24:37","data/camera_data/Clive/09_07 CADL Infrared/CADLIR01","CADLIR01"
"2024-07-10T14:25:29","2024-07-10T14:25:33","data/camera_data/Clive/09_07 CADL Infrared/CADLIR02","CADLIR02"
"2024-07-10T14:26:12","2024-07-10T14:26:13","data/camera_data/Clive/09_07 CADL Infrared/CADLIR03","CADLIR03"
"2024-07-10T14:27:22","2024-07-10T14:27:25","data/camera_data/Clive/09_07 CADL Infrared/CADLIR04","CADLIR04"
"2024-07-10T14:29:21","2024-07-10T14:29:22","data/camera_data/Clive/09_07 CADL Infrared/CADLIR05","CADLIR05"
"2024-07-10T14:30:24","2024-07-10T14:30:24","data/camera_data/Clive/09_07 CADL Infrared/CADLIR06","CADLIR06"
"2024-07-10T14:31:54","2024-07-10T14:31:50","data/camera_data/Clive/09_07 CADL Infrared/CADLIR07","CADLIR07"
"2024-07-10T14:32:47","2024-07-10T14:32:50","data/camera_data/Clive/09_07 CADL Infrared/CADLIR08","CADLIR08"
"2024-07-10T14:34:30","2024-07-10T14:34:25","data/camera_data/Clive/09_07 CADL Infrared/CADLIR09","CADLIR09"
"2024-07-10T14:36:42","2024-07-10T14:36:43","data/camera_data/Clive/09_07 CADL Infrared/CADLIR10","CADLIR10"
"2024-07-10T14:37:31","2024-07-10T14:37:29","data/camera_data/Clive/09_07 CADL Infrared/CADLIR11","CADLIR11"
"2024-07-10T14:38:06","2024-07-10T14:38:07","data/camera_data/Clive/09_07 CADL Infrared/CADLIR12","CADLIR12"
"2024-07-10T14:39:11","2024-07-10T14:39:02","data/camera_data/Clive/09_07 CADL Infrared/CADLIR13","CADLIR13"
"2024-07-10T14:39:46","2024-07-10T14:39:51","data/camera_data/Clive/09_07 CADL Infrared/CADLIR14","CADLIR14"
"2024-07-10T14:42:40","2024-07-10T14:42:40","data/camera_data/Clive/09_07 CADL Infrared/CADLIR15","CADLIR15"
"2024-07-10T14:43:22","2024-07-10T14:43:22","data/camera_data/Clive/09_07 CADL Infrared/CADLIR16","CADLIR16"
"2024-07-10T14:43:57","2024-07-10T14:43:58","data/camera_data/Clive/09_07 CADL Infrared/CADLIR17","CADLIR17"
"2024-07-10T14:44:48","2024-07-10T14:44:53","data/camera_data/Clive/09_07 CADL Infrared/CADLIR18","CADLIR18"
"2024-07-10T14:45:38","2024-07-10T14:45:30","data/camera_data/Clive/09_07 CADL Infrared/CADLIR19","CADLIR19"
"2024-07-10T14:46:20","2024-07-10T14:46:20","data/camera_data/Clive/09_07 CADL Infrared/CADLIR20","CADLIR20"
"2024-07-10T14:47:09","2024-07-10T14:47:08","data/camera_data/Clive/09_07 CADL Infrared/CADLIR21","CADLIR21"
"2024-07-10T14:47:51","2024-07-10T14:47:53","data/camera_data/Clive/09_07 CADL Infrared/CADLIR22","CADLIR22"
"2024-07-10T14:48:50","2024-07-10T14:48:48","data/camera_data/Clive/09_07 CADL Infrared/CADLIR23","CADLIR23"
"2024-07-10T14:49:44","2024-07-10T14:49:41","data/camera_data/Clive/09_07 CADL Infrared/CADLIR24","CADLIR24"
"2024-07-10T14:50:29","2024-07-10T14:50:39","data/camera_data/Clive/09_07 CADL Infrared/CADLIR25","CADLIR25"
"2024-07-10T14:51:33","2024-07-10T14:51:28","data/camera_data/Clive/09_07 CADL Infrared/CADLIR26","CADLIR26"
"2024-07-10T14:52:24","2024-07-10T14:52:20","data/camera_data/Clive/09_07 CADL Infrared/CADLIR27","CADLIR27"
"2024-07-10T14:53:09","2024-07-10T14:53:14","data/camera_data/Clive/09_07 CADL Infrared/CADLIR28","CADLIR28"
"2024-07-10T14:54:03","2024-07-10T14:54:07","data/camera_data/Clive/09_07 CADL Infrared/CADLIR29","CADLIR29"
"2024-07-10T14:54:47","2024-07-10T14:54:43","data/camera_data/Clive/09_07 CADL Infrared/CADLIR30","CADLIR30"
"2024-07-10T14:55:43","2024-07-10T14:55:34","data/camera_data/Clive/09_07 CADL Infrared/CADLIR31","CADLIR31"
"2024-07-10T14:56:30","2024-07-10T14:56:32","data/camera_data/Clive/09_07 CADL Infrared/CADLIR32","CADLIR32"
"2024-07-10T14:57:22","2024-07-10T14:57:18","data/camera_data/Clive/09_07 CADL Infrared/CADLIR33","CADLIR33"
"2024-07-10T14:58:20","2024-07-10T14:58:10","data/camera_data/Clive/09_07 CADL Infrared/CADLIR34","CADLIR34"
"2024-07-10T14:59:11","2024-07-10T14:59:11","data/camera_data/Clive/09_07 CADL Infrared/CADLIR35","CADLIR35"
"2024-07-10T15:00:00","2024-07-10T14:59:56","data/camera_data/Clive/09_07 CADL Infrared/CADLIR36","CADLIR36"
"2024-07-10T15:00:49","2024-07-10T15:00:47","data/camera_data/Clive/09_07 CADL Infrared/CADLIR37","CADLIR37"
"2024-07-10T15:01:23","2024-07-10T15:01:27","data/camera_data/Clive/09_07 CADL Infrared/CADLIR38","CADLIR38"
"2024-07-10T15:02:17","2024-07-10T15:02:12","data/camera_data/Clive/09_07 CADL Infrared/CADLIR39","CADLIR39"
"2024-07-10T15:03:26","2024-07-10T15:03:31","data/camera_data/Clive/09_07 CADL Infrared/CADLIR40","CADLIR40"
"2024-07-10T15:04:13","2024-07-10T15:04:20","data/camera_data/Clive/09_07 CADL Infrared/CADLIR41","CADLIR41"
"2024-07-10T15:05:46","2024-07-10T15:05:41","data/camera_data/Clive/09_07 CADL Infrared/CADLIR42","CADLIR42"
"2024-07-10T15:07:00","2024-07-10T15:07:03","data/camera_data/Clive/09_07 CADL Infrared/CADLIR43","CADLIR43"
"2024-07-10T15:09:41","2024-07-10T15:09:42","data/camera_data/Clive/09_07 CADL Infrared/CADLIR45","CADLIR45"
"2024-07-10T15:12:51","2024-07-10T15:12:51","data/camera_data/Clive/09_07 CADL Infrared/CADLIR46","CADLIR46"
"2024-07-10T15:13:57","2024-07-10T15:13:54","data/camera_data/Clive/09_07 CADL Infrared/CADLIR47","CADLIR47"
"2024-07-10T15:15:28","2024-07-10T15:15:22","data/camera_data/Clive/09_07 CADL Infrared/CADLIR48","CADLIR48"
"2024-07-10T15:16:13","2024-07-10T15:16:05","data/camera_data/Clive/09_07 CADL Infrared/CADLIR49","CADLIR49"
"2024-07-10T15:17:02","2024-07-10T15:16:55","data/camera_data/Clive/09_07 CADL Infrared/CADLIR50","CADLIR50"
"2024-07-10T15:17:58","2024-07-10T15:17:52","data/camera_data/Clive/09_07 CADL Infrared/CADLIR51","CADLIR51"
"2024-07-10T15:19:24","2024-07-10T15:19:26","data/camera_data/Clive/09_07 CADL Infrared/CADLIR52","CADLIR52"
"2024-07-10T15:20:21","2024-07-10T15:20:22","data/camera_data/Clive/09_07 CADL Infrared/CADLIR53","CADLIR53"
"2024-07-10T15:21:55","2024-07-10T15:21:51","data/camera_data/Clive/09_07 CADL Infrared/CADLIR54","CADLIR54"
"2024-07-10T15:23:19","2024-07-10T15:23:21","data/camera_data/Clive/09_07 CADL Infrared/CADLIR55","CADLIR55"
"2024-07-10T15:24:27","2024-07-10T15:24:36","data/camera_data/Clive/09_07 CADL Infrared/CADLIR56","CADLIR56"
"2024-07-10T15:26:04","2024-07-10T15:25:54","data/camera_data/Clive/09_07 CADL Infrared/CADLIR57","CADLIR57"
"2024-07-10T15:26:50","2024-07-10T15:26:57","data/camera_data/Clive/09_07 CADL Infrared/CADLIR58","CADLIR58"
"2024-07-10T15:29:02","2024-07-10T15:29:00","data/camera_data/Clive/09_07 CADL Infrared/CADLIR69","CADLIR69"
"2024-07-10T15:30:35","2024-07-10T15:30:36","data/camera_data/Clive/09_07 CADL Infrared/CADLIR70","CADLIR70"
"2024-07-10T15:31:37","2024-07-10T15:31:44","data/camera_data/Clive/09_07 CADL Infrared/CADLIR71","CADLIR71"
"2024-07-10T15:32:46","2024-07-10T15:32:50","data/camera_data/Clive/09_07 CADL Infrared/CADLIR72","CADLIR72"
"2024-07-10T15:34:01","2024-07-10T15:33:52","data/camera_data/Clive/09_07 CADL Infrared/CADLIR73","CADLIR73"
"2024-07-10T15:36:56","2024-07-10T15:36:55","data/camera_data/Clive/09_07 CADL Infrared/CADLIR74","CADLIR74"
"2024-07-10T15:43:06","2024-07-10T15:42:45","data/camera_data/Clive/09_07 CADL Infrared/CADLIR75","CADLIR75"
"2024-07-18T10:56:29","2024-07-18T10:56:33","data/camera_data/Blaine/Falls IR/BLIRF01","BLIRF01"
"2024-07-18T11:00:42","2024-07-18T11:00:40","data/camera_data/Blaine/Falls IR/BLIRF02","BLIRF02"
"2024-07-18T11:01:31","2024-07-18T11:01:41","data/camera_data/Blaine/Falls IR/BLIRF03","BLIRF03"
"2024-07-18T11:02:21","2024-07-18T11:02:25","data/camera_data/Blaine/Falls IR/BLIRF04","BLIRF04"
"2024-07-18T11:03:19","2024-07-18T11:03:21","data/camera_data/Blaine/Falls IR/BLIRF05","BLIRF05"
"2024-07-18T11:04:04","2024-07-18T11:03:59","data/camera_data/Blaine/Falls IR/BLIRF06","BLIRF06"
"2024-07-18T11:19:45","2024-07-18T11:19:43","data/camera_data/Blaine/Falls IR/BLIRF07","BLIRF07"
"2024-07-18T11:20:38","2024-07-18T11:20:37","data/camera_data/Blaine/Falls IR/BLIRF08","BLIRF08"
"2024-07-18T11:21:19","2024-07-18T11:21:15","data/camera_data/Blaine/Falls IR/BLIRF09","BLIRF09"
"2024-07-18T11:22:15","2024-07-18T11:22:08","data/camera_data/Blaine/Falls IR/BLIRF10","BLIRF10"
"2024-07-18T11:22:54","2024-07-18T11:22:54","data/camera_data/Blaine/Falls IR/BLIRF11","BLIRF11"
"2024-07-18T11:23:46","2024-07-18T11:23:44","data/camera_data/Blaine/Falls IR/BLIRF12","BLIRF12"
"2024-07-18T11:26:43","2024-07-18T11:26:41","data/camera_data/Blaine/Falls IR/BLIRF13","BLIRF13"
"2024-07-18T11:27:21","2024-07-18T11:27:27","data/camera_data/Blaine/Falls IR/BLIRF14","BLIRF14"
"2024-07-18T11:28:19","2024-07-18T11:28:20","data/camera_data/Blaine/Falls IR/BLIRF15","BLIRF15"
"2024-07-18T11:29:08","2024-07-18T11:29:06","data/camera_data/Blaine/Falls IR/BLIRF16","BLIRF16"
"2024-07-18T11:29:48","2024-07-18T11:29:52","data/camera_data/Blaine/Falls IR/BLIRF17","BLIRF17"
"2024-07-18T11:30:32","2024-07-18T11:30:38","data/camera_data/Blaine/Falls IR/BLIRF18","BLIRF18"
"2024-07-18T11:31:11","2024-07-18T11:31:08","data/camera_data/Blaine/Falls IR/BLIRF19","BLIRF19"
"2024-07-18T11:31:51","2024-07-18T11:31:49","data/camera_data/Blaine/Falls IR/BLIRF20","BLIRF20"
"2024-07-18T11:32:37","2024-07-18T11:32:40","data/camera_data/Blaine/Falls IR/BLIRF21","BLIRF21"
"2024-07-18T11:33:22","2024-07-18T11:33:18","data/camera_data/Blaine/Falls IR/BLIRF22","BLIRF22"
"2024-07-18T11:34:09","2024-07-18T11:34:09","data/camera_data/Blaine/Falls IR/BLIRF23","BLIRF23"
"2024-07-18T11:35:03","2024-07-18T11:35:04","data/camera_data/Blaine/Falls IR/BLIRF24","BLIRF24"
"2024-07-18T11:35:43","2024-07-18T11:35:51","data/camera_data/Blaine/Falls IR/BLIRF25","BLIRF25"
"2024-07-18T11:36:36","2024-07-18T11:36:32","data/camera_data/Blaine/Falls IR/BLIRF26","BLIRF26"
"2024-07-18T11:37:29","2024-07-18T11:37:33","data/camera_data/Blaine/Falls IR/BLIRF27","BLIRF27"
"2024-07-18T11:41:34","2024-07-18T11:41:28","data/camera_data/Blaine/Falls IR/BLIRF28","BLIRF28"
"2024-07-18T11:42:33","2024-07-18T11:42:32","data/camera_data/Blaine/Falls IR/BLIRF30","BLIRF30"
"2024-07-18T11:44:38","2024-07-18T11:44:33","data/camera_data/Blaine/Falls IR/BLIRF32","BLIRF32"
"2024-07-18T11:45:33","2024-07-18T11:45:32","data/camera_data/Blaine/Falls IR/BLIRF33","BLIRF33"
"2024-07-18T11:46:24","2024-07-18T11:46:23","data/camera_data/Blaine/Falls IR/BLIRF34","BLIRF34"
"2024-07-18T11:47:03","2024-07-18T11:47:06","data/camera_data/Blaine/Falls IR/BLIRF35","BLIRF35"
"2024-07-18T11:47:54","2024-07-18T11:47:49","data/camera_data/Blaine/Falls IR/BLIRF36","BLIRF36"
"2024-07-18T11:51:26","2024-07-18T11:51:28","data/camera_data/Blaine/ADL IR/BLIRADL01","BLIRADL01"
"2024-07-18T11:52:19","2024-07-18T11:52:19","data/camera_data/Blaine/ADL IR/BLIRADL02","BLIRADL02"
"2024-07-18T11:53:10","2024-07-18T11:53:00","data/camera_data/Blaine/ADL IR/BLIRADL03","BLIRADL03"
"2024-07-18T11:55:22","2024-07-18T11:55:20","data/camera_data/Blaine/ADL IR/BLIRADL04","BLIRADL04"
"2024-07-18T11:56:17","2024-07-18T11:56:18","data/camera_data/Blaine/ADL IR/BLIRADL05","BLIRADL05"
"2024-07-18T11:56:56","2024-07-18T11:56:56","data/camera_data/Blaine/ADL IR/BLIRADL06","BLIRADL06"
"2024-07-18T11:58:04","2024-07-18T11:58:01","data/camera_data/Blaine/ADL IR/BLIRADL07","BLIRADL07"
"2024-07-18T11:59:06","2024-07-18T11:58:58","data/camera_data/Blaine/ADL IR/BLIRADL08","BLIRADL08"
"2024-07-18T11:59:51","2024-07-18T11:59:48","data/camera_data/Blaine/ADL IR/BLIRADL09","BLIRADL09"
"2024-07-18T12:00:34","2024-07-18T12:00:43","data/camera_data/Blaine/ADL IR/BLIRADL10","BLIRADL10"
"2024-07-18T12:01:28","2024-07-18T12:01:22","data/camera_data/Blaine/ADL IR/BLIRADL11","BLIRADL11"
"2024-07-18T12:02:03","2024-07-18T12:02:10","data/camera_data/Blaine/ADL IR/BLIRADL12","BLIRADL12"
"2024-07-18T12:03:15","2024-07-18T12:03:16","data/camera_data/Blaine/ADL IR/BLIRADL13","BLIRADL13"
"2024-07-18T12:03:59","2024-07-18T12:04:02","data/camera_data/Blaine/ADL IR/BLIRADL14","BLIRADL14"
"2024-07-18T12:05:16","2024-07-18T12:05:15","data/camera_data/Blaine/ADL IR/BLIRADL15","BLIRADL15"
"2024-07-18T12:06:06","2024-07-18T12:05:56","data/camera_data/Blaine/ADL IR/BLIRADL16","BLIRADL16"
"2024-07-18T12:07:52","2024-07-18T12:08:01","data/camera_data/Blaine/ADL IR/BLIRADL17","BLIRADL17"
"2024-07-18T12:09:23","2024-07-18T12:09:25","data/camera_data/Blaine/ADL IR/BLIRADL18","BLIRADL18"
"2024-07-18T12:10:03","2024-07-18T12:10:00","data/camera_data/Blaine/ADL IR/BLIRADL19","BLIRADL19"
"2024-07-18T12:10:49","2024-07-18T12:10:48","data/camera_data/Blaine/ADL IR/BLIRADL20","BLIRADL20"
"2024-07-18T12:11:28","2024-07-18T12:11:30","data/camera_data/Blaine/ADL IR/BLIRADL21","BLIRADL21"
"2024-07-18T12:12:18","2024-07-18T12:12:10","data/camera_data/Blaine/ADL IR/BLIRADL22","BLIRADL22"
"2024-07-18T12:13:42","2024-07-18T12:13:48","data/camera_data/Blaine/ADL IR/BLIRADL23","BLIRADL23"
"2024-07-18T12:15:00","2024-07-18T12:15:01","data/camera_data/Blaine/ADL IR/BLIRADL24","BLIRADL24"
"2024-07-18T12:15:51","2024-07-18T12:16:02","data/camera_data/Blaine/ADL IR/BLIRADL25","BLIRADL25"
"2024-07-18T12:17:22","2024-07-18T12:17:21","data/camera_data/Blaine/ADL IR/BLIRADL26","BLIRADL26"
"2024-07-18T12:18:21","2024-07-18T12:18:26","data/camera_data/Blaine/ADL IR/BLIRADL27","BLIRADL27"
"2024-07-18T12:19:34","2024-07-18T12:19:39","data/camera_data/Blaine/ADL IR/BLIRADL28","BLIRADL28"
"2024-07-18T12:23:58","2024-07-18T12:23:57","data/camera_data/Blaine/ADL IR/BLIRADL29","BLIRADL29"
"2024-07-18T12:28:24","2024-07-18T12:28:27","data/camera_data/Blaine/ADL IR/BLIRADL30","BLIRADL30"
"2024-07-29T10:07:16","2024-07-29T10:07:14","data/camera_data/Lyne/Falls IR/LIRAFALL1","LIRAFALL1"
"2024-07-29T10:08:18","2024-07-29T10:08:15","data/camera_data/Lyne/Falls IR/LIRAFALL2","LIRAFALL2"
"2024-07-29T10:09:38","2024-07-29T10:09:38","data/camera_data/Lyne/Falls IR/LIRAFALL6","LIRAFALL6"
"2024-07-29T10:11:20","2024-07-29T10:11:27","data/camera_data/Lyne/Falls IR/LIRAFALL3","LIRAFALL3"
"2024-07-29T10:13:03","2024-07-29T10:13:12","data/camera_data/Lyne/Falls IR/LIRAFALL5","LIRAFALL5"
"2024-07-29T10:15:57","2024-07-29T10:15:55","data/camera_data/Lyne/Falls IR/LIRAFALL4","LIRAFALL4"
"2024-07-29T10:16:39","2024-07-29T10:16:39","data/camera_data/Lyne/Falls IR/LIRAFALL7","LIRAFALL7"
"2024-07-29T10:17:22","2024-07-29T10:17:26","data/camera_data/Lyne/Falls IR/LIRAFALL8","LIRAFALL8"
"2024-07-29T10:18:33","2024-07-29T10:18:37","data/camera_data/Lyne/Falls IR/LIRAFALL9","LIRAFALL9"
"2024-07-29T10:19:17","2024-07-29T10:19:18","data/camera_data/Lyne/Falls IR/LIRAFALL10","LIRAFALL10"
"2024-07-29T10:20:15","2024-07-29T10:20:18","data/camera_data/Lyne/Falls IR/LIRAFALL11","LIRAFALL11"
"2024-07-29T10:21:15","2024-07-29T10:21:17","data/camera_data/Lyne/Falls IR/LIRAFALL12","LIRAFALL12"
"2024-07-29T10:22:03","2024-07-29T10:22:09","data/camera_data/Lyne/Falls IR/LIRAFALL13","LIRAFALL13"
"2024-07-29T10:22:58","2024-07-29T10:23:07","data/camera_data/Lyne/Falls IR/LIRAFALL14","LIRAFALL14"
"2024-07-29T10:23:56","2024-07-29T10:24:03","data/camera_data/Lyne/Falls IR/LIRAFALL15","LIRAFALL15"
"2024-07-29T10:24:46","2024-07-29T10:24:47","data/camera_data/Lyne/Falls IR/LIRAFALL16","LIRAFALL16"
"2024-07-29T10:25:47","2024-07-29T10:25:40","data/camera_data/Lyne/Falls IR/LIRAFALL17","LIRAFALL17"
"2024-07-29T10:26:35","2024-07-29T10:26:35","data/camera_data/Lyne/Falls IR/LIRAFALL18","LIRAFALL18"
"2024-07-29T10:27:28","2024-07-29T10:27:23","data/camera_data/Lyne/Falls IR/LIRAFALL19","LIRAFALL19"
"2024-07-29T10:28:11","2024-07-29T10:28:15","data/camera_data/Lyne/Falls IR/LIRAFALL20","LIRAFALL20"
"2024-07-29T10:29:00","2024-07-29T10:29:02","data/camera_data/Lyne/Falls IR/LIRAFALL21","LIRAFALL21"
"2024-07-29T10:31:12","2024-07-29T10:31:11","data/camera_data/Lyne/Falls IR/LIRAFALL22","LIRAFALL22"
"2024-07-29T10:32:31","2024-07-29T10:32:38","data/camera_data/Lyne/Falls IR/LIRAFALL23","LIRAFALL23"
"2024-07-29T10:33:23","2024-07-29T10:33:22","data/camera_data/Lyne/Falls IR/LIRAFALL24","LIRAFALL24"
"2024-07-29T10:34:15","2024-07-29T10:34:14","data/camera_data/Lyne/Falls IR/LIRAFALL25","LIRAFALL25"
"2024-07-29T10:36:47","2024-07-29T10:36:50","data/camera_data/Lyne/Falls IR/LIRAFALL26","LIRAFALL26"
"2024-07-29T10:37:46","2024-07-29T10:37:46","data/camera_data/Lyne/Falls IR/LIRAFALL27","LIRAFALL27"
"2024-07-29T10:38:31","2024-07-29T10:38:27","data/camera_data/Lyne/Falls IR/LIRAFALL28","LIRAFALL28"
"2024-07-29T10:40:44","2024-07-29T10:40:44","data/camera_data/Lyne/Falls IR/LIRAFALL29","LIRAFALL29"
"2024-07-29T10:41:24","2024-07-29T10:41:29","data/camera_data/Lyne/Falls IR/LIRAFALL30","LIRAFALL30"
"2024-07-29T10:42:06","2024-07-29T10:42:08","data/camera_data/Lyne/Falls IR/LIRAFALL31","LIRAFALL31"
"2024-07-29T10:47:21","2024-07-29T10:47:21","data/camera_data/Lyne/Falls IR/LIRAFALL32","LIRAFALL32"
"2024-07-29T10:48:12","2024-07-29T10:48:11","data/camera_data/Lyne/Falls IR/LIRAFALL33","LIRAFALL33"
"2024-07-29T10:49:07","2024-07-29T10:49:08","data/camera_data/Lyne/Falls IR/LIRAFALL34","LIRAFALL34"
"2024-07-29T10:49:51","2024-07-29T10:49:55","data/camera_data/Lyne/Falls IR/LIRAFALL35","LIRAFALL35"
"2024-07-29T10:50:41","2024-07-29T10:50:44","data/camera_data/Lyne/Falls IR/LIRAFALL36","LIRAFALL36"
"2024-07-29T11:05:53","2024-07-29T11:05:45","data/camera_data/Lyne/ADL IR/LIRADL1","LIRADL1"
"2024-07-29T11:07:10","2024-07-29T11:06:56","data/camera_data/Lyne/ADL IR/LIRADL2","LIRADL2"
"2024-07-29T11:07:51","2024-07-29T11:07:48","data/camera_data/Lyne/ADL IR/LIRADL3","LIRADL3"
"2024-07-29T11:09:57","2024-07-29T11:09:51","data/camera_data/Lyne/ADL IR/LIRADL4","LIRADL4"
"2024-07-29T11:10:40","2024-07-29T11:10:37","data/camera_data/Lyne/ADL IR/LIRADL5","LIRADL5"
"2024-07-29T11:11:26","2024-07-29T11:11:22","data/camera_data/Lyne/ADL IR/LIRADL6","LIRADL6"
"2024-07-29T11:13:20","2024-07-29T11:13:28","data/camera_data/Lyne/ADL IR/LIRADL7","LIRADL7"
"2024-07-29T11:14:21","2024-07-29T11:14:26","data/camera_data/Lyne/ADL IR/LIRADL8","LIRADL8"
"2024-07-29T11:17:34","2024-07-29T11:17:33","data/camera_data/Lyne/ADL IR/LIRADL9","LIRADL9"
"2024-07-29T11:21:44","2024-07-29T11:21:38","data/camera_data/Lyne/ADL IR/LIRADL10","LIRADL10"
"2024-07-29T11:22:22","2024-07-29T11:22:23","data/camera_data/Lyne/ADL IR/LIRADL11","LIRADL11"
"2024-07-29T11:23:13","2024-07-29T11:23:07","data/camera_data/Lyne/ADL IR/LIRADL12","LIRADL12"
"2024-07-29T11:24:09","2024-07-29T11:24:12","data/camera_data/Lyne/ADL IR/LIRADL13","LIRADL13"
"2024-07-29T11:25:36","2024-07-29T11:25:50","data/camera_data/Lyne/ADL IR/LIRADL14","LIRADL14"
"2024-07-29T11:26:39","2024-07-29T11:26:37","data/camera_data/Lyne/ADL IR/LIRADL15","LIRADL15"
"2024-07-29T11:27:24","2024-07-29T11:27:19","data/camera_data/Lyne/ADL IR/LIRADL16","LIRADL16"
"2024-07-29T11:28:11","2024-07-29T11:28:07","data/camera_data/Lyne/ADL IR/LIRADL17","LIRADL17"
"2024-07-29T11:28:52","2024-07-29T11:28:53","data/camera_data/Lyne/ADL IR/LIRADL18","LIRADL18"
"2024-07-29T11:30:07","2024-07-29T11:30:02","data/camera_data/Lyne/ADL IR/LIRADL19","LIRADL19"
"2024-07-29T11:30:33","2024-07-29T11:30:34","data/camera_data/Lyne/ADL IR/LIRADL20","LIRADL20"
"2024-07-29T11:31:32","2024-07-29T11:31:30","data/camera_data/Lyne/ADL IR/LIRADL21","LIRADL21"
"2024-07-29T11:32:46","2024-07-29T11:32:37","data/camera_data/Lyne/ADL IR/LIRADL22","LIRADL22"
