,path,s,n,a
18322,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6109.0,84,72.72619047619048
18323,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6099.0,85,71.75294117647059
18324,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6113.0,85,71.91764705882353
18325,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6113.0,84,72.77380952380952
18326,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6103.0,84,72.6547619047619
18327,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6125.0,84,72.91666666666667
18328,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6097.0,84,72.58333333333333
18329,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6107.0,84,72.70238095238095
18330,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6097.0,84,72.58333333333333
18331,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6072.0,83,73.1566265060241
18332,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6101.0,85,71.7764705882353
18333,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6075.0,85,71.47058823529412
18334,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6081.0,85,71.54117647058824
18335,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6086.0,85,71.6
18336,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6084.0,85,71.5764705882353
18337,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6086.0,85,71.6
18338,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6081.0,85,71.54117647058824
18339,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6052.0,84,72.04761904761905
18340,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6056.0,85,71.24705882352941
18341,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6096.0,85,71.71764705882353
18342,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6060.0,85,71.29411764705883
18343,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6083.0,85,71.56470588235294
18344,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6063.0,84,72.17857142857143
18345,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6067.0,85,71.37647058823529
18346,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6060.0,85,71.29411764705883
18347,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6066.0,85,71.36470588235294
18348,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6068.0,85,71.38823529411765
18349,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6099.0,85,71.75294117647059
18350,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6080.0,85,71.52941176470588
18351,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6082.0,85,71.55294117647058
18352,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6089.0,84,72.48809523809524
18353,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6048.0,83,72.86746987951807
18354,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18355,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6058.0,84,72.11904761904762
18356,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6069.0,84,72.25
18357,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6082.0,84,72.4047619047619
18358,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6119.0,85,71.98823529411764
18359,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6065.0,84,72.20238095238095
18360,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6091.0,84,72.51190476190476
18361,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6081.0,84,72.39285714285714
18362,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6068.0,84,72.23809523809524
18363,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6072.0,85,71.43529411764706
18364,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6063.0,84,72.17857142857143
18365,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6093.0,85,71.68235294117648
18366,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6089.0,85,71.63529411764706
18367,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18368,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6066.0,84,72.21428571428571
18369,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6071.0,84,72.27380952380952
18370,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6082.0,84,72.4047619047619
18371,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6065.0,83,73.07228915662651
18372,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6090.0,84,72.5
18373,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6086.0,85,71.6
18374,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6076.0,84,72.33333333333333
18375,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6076.0,84,72.33333333333333
18376,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18377,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18378,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6063.0,84,72.17857142857143
18379,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6068.0,84,72.23809523809524
18380,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6067.0,84,72.22619047619048
18381,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6083.0,84,72.41666666666667
18382,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6082.0,85,71.55294117647058
18383,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6072.0,84,72.28571428571429
18384,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6085.0,84,72.44047619047619
18385,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6061.0,84,72.1547619047619
18386,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6070.0,84,72.26190476190476
18387,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6079.0,84,72.36904761904762
18388,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6082.0,84,72.4047619047619
18389,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6069.0,84,72.25
18390,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6073.0,84,72.29761904761905
18391,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6090.0,84,72.5
18392,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6061.0,84,72.1547619047619
18393,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6075.0,84,72.32142857142857
18394,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6086.0,84,72.45238095238095
18395,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6087.0,84,72.46428571428571
18396,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6090.0,84,72.5
18397,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18398,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6077.0,84,72.3452380952381
18399,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6103.0,84,72.6547619047619
18400,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6089.0,84,72.48809523809524
18401,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6084.0,84,72.42857142857143
18402,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18403,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6068.0,84,72.23809523809524
18404,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6059.0,83,73.0
18405,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6064.0,84,72.19047619047619
18406,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6074.0,84,72.30952380952381
18407,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6084.0,84,72.42857142857143
18408,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6083.0,84,72.41666666666667
18409,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6071.0,84,72.27380952380952
18410,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18411,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6068.0,84,72.23809523809524
18412,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6074.0,84,72.30952380952381
18413,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6037.0,83,72.73493975903614
18414,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6063.0,84,72.17857142857143
18415,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6067.0,84,72.22619047619048
18416,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6071.0,84,72.27380952380952
18417,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6072.0,84,72.28571428571429
18418,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6076.0,84,72.33333333333333
18419,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6080.0,84,72.38095238095238
18420,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6082.0,84,72.4047619047619
18421,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6061.0,84,72.1547619047619
18422,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6078.0,84,72.35714285714286
18423,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6062.0,84,72.16666666666667
18424,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6068.0,84,72.23809523809524
18425,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6082.0,84,72.4047619047619
18426,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6060.0,84,72.14285714285714
18427,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6087.0,84,72.46428571428571
18428,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6066.0,84,72.21428571428571
18429,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6061.0,83,73.02409638554217
18430,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6083.0,84,72.41666666666667
18431,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6063.0,84,72.17857142857143
18432,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6059.0,84,72.13095238095238
18433,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6069.0,84,72.25
18434,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6071.0,84,72.27380952380952
18435,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6054.0,84,72.07142857142857
18436,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6046.0,84,71.97619047619048
18437,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6046.0,84,71.97619047619048
18438,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6088.0,84,72.47619047619048
18439,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6074.0,84,72.30952380952381
18440,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6067.0,84,72.22619047619048
18441,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6061.0,84,72.1547619047619
18442,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6075.0,84,72.32142857142857
18443,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6072.0,84,72.28571428571429
18444,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6062.0,84,72.16666666666667
18445,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6063.0,84,72.17857142857143
18446,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6065.0,84,72.20238095238095
18447,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6044.0,84,71.95238095238095
18448,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6055.0,84,72.08333333333333
18449,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6067.0,84,72.22619047619048
18450,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6074.0,84,72.30952380952381
18451,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6039.0,84,71.89285714285714
18452,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6042.0,84,71.92857142857143
18453,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6047.0,84,71.98809523809524
18454,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6038.0,83,72.74698795180723
18455,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6029.0,84,71.77380952380952
18456,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6025.0,84,71.72619047619048
18457,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6014.0,84,71.5952380952381
18458,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5998.0,84,71.4047619047619
18459,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6017.0,83,72.49397590361446
18460,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5987.0,83,72.13253012048193
18461,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6013.0,84,71.58333333333333
18462,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6003.0,84,71.46428571428571
18463,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5968.0,83,71.90361445783132
18464,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6005.0,83,72.34939759036145
18465,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5994.0,84,71.35714285714286
18466,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6005.0,84,71.48809523809524
18467,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5991.0,83,72.18072289156626
18468,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5985.0,83,72.10843373493977
18469,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5998.0,84,71.4047619047619
18470,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6017.0,84,71.63095238095238
18471,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6015.0,84,71.60714285714286
18472,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,6009.0,84,71.53571428571429
18473,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5982.0,83,72.07228915662651
18474,data/mat_data/Lyne\Falls Mat\LMATFALL13\13L.csv,5993.0,84,71.3452380952381
18642,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6462.0,97,66.61855670103093
18643,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6442.0,96,67.10416666666667
18644,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6434.0,96,67.02083333333333
18645,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6415.0,95,67.52631578947368
18646,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6437.0,96,67.05208333333333
18647,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6463.0,97,66.62886597938144
18648,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6441.0,97,66.4020618556701
18649,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6449.0,97,66.48453608247422
18650,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6465.0,96,67.34375
18651,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6463.0,97,66.62886597938144
18652,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6451.0,96,67.19791666666667
18653,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6467.0,97,66.6701030927835
18654,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6438.0,94,68.48936170212765
18655,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6458.0,97,66.57731958762886
18656,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6443.0,96,67.11458333333333
18657,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6444.0,96,67.125
18658,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6479.0,97,66.79381443298969
18659,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6475.0,97,66.75257731958763
18660,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6443.0,95,67.82105263157895
18661,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6438.0,96,67.0625
18662,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6466.0,97,66.65979381443299
18663,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6443.0,96,67.11458333333333
18664,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6455.0,97,66.54639175257732
18665,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6454.0,96,67.22916666666667
18666,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6472.0,96,67.41666666666667
18667,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6456.0,97,66.55670103092784
18668,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6436.0,95,67.74736842105263
18669,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6463.0,96,67.32291666666667
18670,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6462.0,96,67.3125
18671,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6460.0,95,68.0
18672,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6457.0,96,67.26041666666667
18673,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6446.0,96,67.14583333333333
18674,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6454.0,96,67.22916666666667
18675,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6457.0,97,66.56701030927834
18676,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6443.0,96,67.11458333333333
18677,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6436.0,96,67.04166666666667
18678,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6463.0,97,66.62886597938144
18679,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6479.0,98,66.11224489795919
18680,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6460.0,97,66.5979381443299
18681,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6430.0,97,66.28865979381443
18682,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6438.0,95,67.76842105263158
18683,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6486.0,98,66.18367346938776
18684,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6466.0,97,66.65979381443299
18685,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6441.0,96,67.09375
18686,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6458.0,97,66.57731958762886
18687,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6444.0,97,66.43298969072166
18688,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6427.0,96,66.94791666666667
18689,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6406.0,95,67.43157894736842
18690,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6421.0,96,66.88541666666667
18691,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6425.0,96,66.92708333333333
18692,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6439.0,96,67.07291666666667
18693,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6459.0,97,66.58762886597938
18694,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6433.0,97,66.31958762886597
18695,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6441.0,96,67.09375
18696,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6423.0,97,66.21649484536083
18697,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6417.0,96,66.84375
18698,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6458.0,97,66.57731958762886
18699,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6409.0,96,66.76041666666667
18700,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6460.0,96,67.29166666666667
18701,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6442.0,97,66.41237113402062
18702,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6416.0,96,66.83333333333333
18703,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6428.0,96,66.95833333333333
18704,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6455.0,96,67.23958333333333
18705,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6409.0,95,67.46315789473684
18706,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6452.0,97,66.51546391752578
18707,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6445.0,97,66.44329896907216
18708,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6455.0,97,66.54639175257732
18709,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6443.0,96,67.11458333333333
18710,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6430.0,96,66.97916666666667
18711,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6450.0,97,66.49484536082474
18712,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6426.0,96,66.9375
18713,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6454.0,97,66.5360824742268
18714,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6450.0,97,66.49484536082474
18715,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6436.0,97,66.35051546391753
18716,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6425.0,96,66.92708333333333
18717,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6443.0,97,66.42268041237114
18718,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6420.0,96,66.875
18719,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6422.0,96,66.89583333333333
18720,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6433.0,96,67.01041666666667
18721,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6429.0,96,66.96875
18722,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6433.0,97,66.31958762886597
18723,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6411.0,96,66.78125
18724,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6445.0,97,66.44329896907216
18725,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6429.0,97,66.27835051546391
18726,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6437.0,97,66.36082474226804
18727,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6436.0,97,66.35051546391753
18728,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6439.0,97,66.38144329896907
18729,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6421.0,96,66.88541666666667
18730,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6417.0,96,66.84375
18731,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6429.0,96,66.96875
18733,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6428.0,97,66.26804123711341
18734,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6426.0,97,66.24742268041237
18735,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6420.0,96,66.875
18736,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6399.0,96,66.65625
18737,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6443.0,97,66.42268041237114
18738,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6432.0,97,66.30927835051547
18739,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6433.0,97,66.31958762886597
18740,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6425.0,96,66.92708333333333
18741,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6432.0,96,67.0
18742,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6407.0,96,66.73958333333333
18743,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6411.0,97,66.09278350515464
18744,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6431.0,96,66.98958333333333
18745,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6434.0,97,66.3298969072165
18746,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6404.0,95,67.41052631578947
18747,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6424.0,96,66.91666666666667
18748,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6390.0,94,67.97872340425532
18749,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6352.0,94,67.57446808510639
18750,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6411.0,95,67.48421052631579
18751,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6437.0,96,67.05208333333333
18752,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6424.0,96,66.91666666666667
18753,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6446.0,97,66.45360824742268
18754,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6433.0,96,67.01041666666667
18755,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6405.0,96,66.71875
18756,data/mat_data/Lyne\Falls Mat\LMATFALL15\15L.csv,6413.0,96,66.80208333333333
